fromNode	toNode	weight	direction	fromAltName	toAltName
1100	1264	0.243586356765093	undirected	NA	NA
1100	1691	0.259605969580825	undirected	NA	NA
1100	2048	0.19974246375582	undirected	NA	NA
1100	2863	0.218857509220832	undirected	NA	NA
1100	3215	0.267107198972421	undirected	NA	NA
1100	3225	0.227387335882912	undirected	NA	NA
1100	4684	0.119382712610803	undirected	NA	NA
1100	4696	0.265966980189737	undirected	NA	NA
1100	5615	0.255333661119251	undirected	NA	NA
1100	5976	0.235652776525674	undirected	NA	NA
1100	6623	0.215684573320077	undirected	NA	NA
1100	6707	0.241736866976872	undirected	NA	NA
1100	6769	0.26032108117622	undirected	NA	NA
1100	7015	0.253821318132296	undirected	NA	NA
1100	7389	0.269578093351952	undirected	NA	NA
1100	8094	0.220500006896331	undirected	NA	NA
1100	8153	0.252286922003279	undirected	NA	NA
1100	8159	0.26460816712397	undirected	NA	NA
1100	8479	0.186176121755633	undirected	NA	NA
1100	8569	0.225059105541721	undirected	NA	NA
1100	8899	0.234248615331153	undirected	NA	NA
1100	8965	0.22673152598215	undirected	NA	NA
1100	9171	0.204491806722626	undirected	NA	NA
1100	9245	0.280467420918443	undirected	NA	NA
1100	9680	0.210447301155954	undirected	NA	NA
1100	9849	0.287979447346438	undirected	NA	NA
1100	10075	0.206489262586935	undirected	NA	NA
1100	10265	0.235405628933558	undirected	NA	NA
1100	10612	0.248262941526502	undirected	NA	NA
1100	11904	0.240974063382868	undirected	NA	NA
1100	12614	0.284899148000221	undirected	NA	NA
1100	12912	0.259318851970824	undirected	NA	NA
1100	13029	0.221874977081618	undirected	NA	NA
1100	13403	0.180550332424912	undirected	NA	NA
1100	13817	0.221635073868861	undirected	NA	NA
1100	13825	0.173966258677991	undirected	NA	NA
1100	14075	0.202620188814256	undirected	NA	NA
1100	14326	0.231126660241873	undirected	NA	NA
1100	14870	0.238648907353015	undirected	NA	NA
1264	1691	0.292071237328433	undirected	NA	NA
1264	2048	0.212359193778584	undirected	NA	NA
1264	2863	0.275411913803671	undirected	NA	NA
1264	3215	0.29906366055258	undirected	NA	NA
1264	3225	0.234570407580888	undirected	NA	NA
1264	4684	0.175531175437322	undirected	NA	NA
1264	4696	0.293198059766548	undirected	NA	NA
1264	5615	0.296990740067616	undirected	NA	NA
1264	5976	0.280562170387279	undirected	NA	NA
1264	6623	0.250778824503269	undirected	NA	NA
1264	6707	0.299529967743054	undirected	NA	NA
1264	6769	0.294629756903086	undirected	NA	NA
1264	7015	0.288572216559578	undirected	NA	NA
1264	7389	0.299166931634383	undirected	NA	NA
1264	8094	0.260468499128487	undirected	NA	NA
1264	8153	0.260661692166185	undirected	NA	NA
1264	8159	0.292993662178968	undirected	NA	NA
1264	8479	0.286381983529643	undirected	NA	NA
1264	8569	0.23723402175198	undirected	NA	NA
1264	8899	0.280468852469254	undirected	NA	NA
1264	8965	0.305118383426079	undirected	NA	NA
1264	9171	0.29454675978727	undirected	NA	NA
1264	9245	0.285123147267417	undirected	NA	NA
1264	9680	0.225896978982303	undirected	NA	NA
1264	9849	0.249144790203432	undirected	NA	NA
1264	10075	0.245506653639066	undirected	NA	NA
1264	10265	0.300588782171627	undirected	NA	NA
1264	10612	0.296238556810814	undirected	NA	NA
1264	11904	0.29876928362519	undirected	NA	NA
1264	12614	0.272880793086067	undirected	NA	NA
1264	12912	0.257263740579887	undirected	NA	NA
1264	13029	0.248939313238491	undirected	NA	NA
1264	13403	0.214936563019472	undirected	NA	NA
1264	13817	0.297388747921116	undirected	NA	NA
1264	13825	0.193321306566118	undirected	NA	NA
1264	14075	0.237025155702165	undirected	NA	NA
1264	14326	0.275051928002722	undirected	NA	NA
1264	14870	0.30421448250189	undirected	NA	NA
1691	2048	0.238127472627102	undirected	NA	NA
1691	2863	0.300671172259928	undirected	NA	NA
1691	3215	0.285845404166655	undirected	NA	NA
1691	3225	0.300097500592054	undirected	NA	NA
1691	4684	0.200605257784906	undirected	NA	NA
1691	4696	0.304822061522194	undirected	NA	NA
1691	5615	0.304608407015787	undirected	NA	NA
1691	5976	0.307990405693793	undirected	NA	NA
1691	6623	0.315631088084699	undirected	NA	NA
1691	6707	0.229261689235866	undirected	NA	NA
1691	6769	0.307259074979426	undirected	NA	NA
1691	7015	0.31263083186245	undirected	NA	NA
