nodeName	altName	nodeAttr[nodesPresent, ]
321	NA	antiquewhite2
1170	NA	antiquewhite2
1352	NA	antiquewhite2
1508	NA	antiquewhite2
1762	NA	antiquewhite2
2721	NA	antiquewhite2
3340	NA	antiquewhite2
3750	NA	antiquewhite2
3976	NA	antiquewhite2
4195	NA	antiquewhite2
4465	NA	antiquewhite2
4653	NA	antiquewhite2
5236	NA	antiquewhite2
7554	NA	antiquewhite2
8082	NA	antiquewhite2
8087	NA	antiquewhite2
8543	NA	antiquewhite2
9190	NA	antiquewhite2
9351	NA	antiquewhite2
9547	NA	antiquewhite2
10370	NA	antiquewhite2
10707	NA	antiquewhite2
10875	NA	antiquewhite2
10878	NA	antiquewhite2
11185	NA	antiquewhite2
11198	NA	antiquewhite2
11242	NA	antiquewhite2
11632	NA	antiquewhite2
11649	NA	antiquewhite2
12597	NA	antiquewhite2
12823	NA	antiquewhite2
13694	NA	antiquewhite2
13721	NA	antiquewhite2
14181	NA	antiquewhite2
14410	NA	antiquewhite2
14649	NA	antiquewhite2
14848	NA	antiquewhite2
15031	NA	antiquewhite2
15573	NA	antiquewhite2
15742	NA	antiquewhite2
