nodeName	altName	nodeAttr[nodesPresent, ]
1901	NA	thistle4
2272	NA	thistle4
3339	NA	thistle4
3661	NA	thistle4
3780	NA	thistle4
4593	NA	thistle4
4655	NA	thistle4
5139	NA	thistle4
5693	NA	thistle4
5801	NA	thistle4
6306	NA	thistle4
6914	NA	thistle4
8051	NA	thistle4
8075	NA	thistle4
8666	NA	thistle4
8766	NA	thistle4
8922	NA	thistle4
9122	NA	thistle4
9582	NA	thistle4
9594	NA	thistle4
10328	NA	thistle4
10588	NA	thistle4
11424	NA	thistle4
12041	NA	thistle4
12203	NA	thistle4
12402	NA	thistle4
12409	NA	thistle4
12681	NA	thistle4
12848	NA	thistle4
13711	NA	thistle4
13808	NA	thistle4
13997	NA	thistle4
14302	NA	thistle4
15007	NA	thistle4
15561	NA	thistle4
