nodeName	altName	nodeAttr[nodesPresent, ]
1100	NA	coral3
1264	NA	coral3
1691	NA	coral3
2048	NA	coral3
2863	NA	coral3
3215	NA	coral3
3225	NA	coral3
4684	NA	coral3
4696	NA	coral3
5615	NA	coral3
5976	NA	coral3
6623	NA	coral3
6707	NA	coral3
6769	NA	coral3
7015	NA	coral3
7389	NA	coral3
8094	NA	coral3
8153	NA	coral3
8159	NA	coral3
8479	NA	coral3
8569	NA	coral3
8899	NA	coral3
8965	NA	coral3
9171	NA	coral3
9245	NA	coral3
9680	NA	coral3
9849	NA	coral3
10075	NA	coral3
10265	NA	coral3
10612	NA	coral3
11904	NA	coral3
12614	NA	coral3
12912	NA	coral3
13029	NA	coral3
13403	NA	coral3
13817	NA	coral3
13825	NA	coral3
14075	NA	coral3
14326	NA	coral3
14870	NA	coral3
