nodeName	altName	nodeAttr[nodesPresent, ]
74	NA	darkseagreen3
288	NA	darkseagreen3
479	NA	darkseagreen3
790	NA	darkseagreen3
893	NA	darkseagreen3
1643	NA	darkseagreen3
1775	NA	darkseagreen3
1877	NA	darkseagreen3
1974	NA	darkseagreen3
2483	NA	darkseagreen3
3078	NA	darkseagreen3
3180	NA	darkseagreen3
3400	NA	darkseagreen3
3429	NA	darkseagreen3
3442	NA	darkseagreen3
3561	NA	darkseagreen3
4689	NA	darkseagreen3
4712	NA	darkseagreen3
5464	NA	darkseagreen3
5641	NA	darkseagreen3
5882	NA	darkseagreen3
6891	NA	darkseagreen3
6954	NA	darkseagreen3
7080	NA	darkseagreen3
7103	NA	darkseagreen3
7193	NA	darkseagreen3
7258	NA	darkseagreen3
7787	NA	darkseagreen3
8633	NA	darkseagreen3
9151	NA	darkseagreen3
9406	NA	darkseagreen3
9560	NA	darkseagreen3
9725	NA	darkseagreen3
9745	NA	darkseagreen3
10231	NA	darkseagreen3
10466	NA	darkseagreen3
10514	NA	darkseagreen3
10930	NA	darkseagreen3
10973	NA	darkseagreen3
11167	NA	darkseagreen3
11319	NA	darkseagreen3
11416	NA	darkseagreen3
11642	NA	darkseagreen3
11794	NA	darkseagreen3
12561	NA	darkseagreen3
12574	NA	darkseagreen3
12630	NA	darkseagreen3
12874	NA	darkseagreen3
13727	NA	darkseagreen3
13929	NA	darkseagreen3
13976	NA	darkseagreen3
14219	NA	darkseagreen3
14563	NA	darkseagreen3
14606	NA	darkseagreen3
14793	NA	darkseagreen3
15265	NA	darkseagreen3
