nodeName	altName	nodeAttr[nodesPresent, ]
160	NA	lightpink4
269	NA	lightpink4
306	NA	lightpink4
406	NA	lightpink4
677	NA	lightpink4
805	NA	lightpink4
1051	NA	lightpink4
1595	NA	lightpink4
1895	NA	lightpink4
2170	NA	lightpink4
2376	NA	lightpink4
2430	NA	lightpink4
2876	NA	lightpink4
3165	NA	lightpink4
3237	NA	lightpink4
3281	NA	lightpink4
3345	NA	lightpink4
3495	NA	lightpink4
4248	NA	lightpink4
4325	NA	lightpink4
4417	NA	lightpink4
4565	NA	lightpink4
4709	NA	lightpink4
5092	NA	lightpink4
5400	NA	lightpink4
5740	NA	lightpink4
5753	NA	lightpink4
5803	NA	lightpink4
6023	NA	lightpink4
6190	NA	lightpink4
6191	NA	lightpink4
6592	NA	lightpink4
6642	NA	lightpink4
6925	NA	lightpink4
6931	NA	lightpink4
7490	NA	lightpink4
7847	NA	lightpink4
8174	NA	lightpink4
8438	NA	lightpink4
8815	NA	lightpink4
9081	NA	lightpink4
9271	NA	lightpink4
9450	NA	lightpink4
9470	NA	lightpink4
9879	NA	lightpink4
10222	NA	lightpink4
10888	NA	lightpink4
11071	NA	lightpink4
11168	NA	lightpink4
11241	NA	lightpink4
11283	NA	lightpink4
11470	NA	lightpink4
12316	NA	lightpink4
12397	NA	lightpink4
12427	NA	lightpink4
12544	NA	lightpink4
12678	NA	lightpink4
12686	NA	lightpink4
12849	NA	lightpink4
13210	NA	lightpink4
13262	NA	lightpink4
13531	NA	lightpink4
13833	NA	lightpink4
13918	NA	lightpink4
14323	NA	lightpink4
14491	NA	lightpink4
14524	NA	lightpink4
14683	NA	lightpink4
15015	NA	lightpink4
15229	NA	lightpink4
15246	NA	lightpink4
15476	NA	lightpink4
15640	NA	lightpink4
15721	NA	lightpink4
