nodeName	altName	nodeAttr[nodesPresent, ]
151	NA	thistle4
315	NA	thistle4
784	NA	thistle4
949	NA	thistle4
1206	NA	thistle4
1932	NA	thistle4
2265	NA	thistle4
2580	NA	thistle4
2684	NA	thistle4
2700	NA	thistle4
3278	NA	thistle4
3580	NA	thistle4
3722	NA	thistle4
3796	NA	thistle4
4394	NA	thistle4
4759	NA	thistle4
5434	NA	thistle4
5806	NA	thistle4
5821	NA	thistle4
6001	NA	thistle4
6283	NA	thistle4
6293	NA	thistle4
6602	NA	thistle4
6624	NA	thistle4
7024	NA	thistle4
7358	NA	thistle4
7928	NA	thistle4
8247	NA	thistle4
8491	NA	thistle4
8535	NA	thistle4
8551	NA	thistle4
8725	NA	thistle4
10096	NA	thistle4
10286	NA	thistle4
12333	NA	thistle4
12349	NA	thistle4
12463	NA	thistle4
12970	NA	thistle4
13135	NA	thistle4
13145	NA	thistle4
13893	NA	thistle4
14127	NA	thistle4
14709	NA	thistle4
14937	NA	thistle4
14949	NA	thistle4
15288	NA	thistle4
15306	NA	thistle4
15342	NA	thistle4
