fromNode	toNode	weight	direction	fromAltName	toAltName
795	1134	0.242073754510576	undirected	NA	NA
795	1229	0.199679139300356	undirected	NA	NA
795	1289	0.226873872807309	undirected	NA	NA
795	1612	0.231731954989649	undirected	NA	NA
795	1655	0.274059223923757	undirected	NA	NA
795	2393	0.253030900346491	undirected	NA	NA
795	2673	0.196966544613472	undirected	NA	NA
795	2703	0.225221792528476	undirected	NA	NA
795	3005	0.220274651599597	undirected	NA	NA
795	3306	0.278419399673376	undirected	NA	NA
795	3396	0.224600966621052	undirected	NA	NA
795	3531	0.239459883243908	undirected	NA	NA
795	3712	0.259711118692565	undirected	NA	NA
795	3838	0.17727504146488	undirected	NA	NA
795	4157	0.220362005633807	undirected	NA	NA
795	4335	0.203296073251078	undirected	NA	NA
795	4808	0.199264087144851	undirected	NA	NA
795	5279	0.249017010645011	undirected	NA	NA
795	5492	0.169421070144292	undirected	NA	NA
795	5516	0.256851961376807	undirected	NA	NA
795	5656	0.249886735961659	undirected	NA	NA
795	5784	0.23754052302358	undirected	NA	NA
795	5810	0.169851594542125	undirected	NA	NA
795	6005	0.232391270248202	undirected	NA	NA
795	6074	0.0883394601306263	undirected	NA	NA
795	6164	0.212481419610335	undirected	NA	NA
795	6850	0.228558767727771	undirected	NA	NA
795	7046	0.209473398416142	undirected	NA	NA
795	7195	0.281227066660802	undirected	NA	NA
795	7405	0.238805595387659	undirected	NA	NA
795	7638	0.262818892065682	undirected	NA	NA
795	8050	0.262181142771686	undirected	NA	NA
795	8296	0.103138096177492	undirected	NA	NA
795	8334	0.216353852897254	undirected	NA	NA
795	8509	0.308518461532904	undirected	NA	NA
795	8573	0.239931765173976	undirected	NA	NA
795	8954	0.255051787907131	undirected	NA	NA
795	9073	0.125853393021981	undirected	NA	NA
795	9438	0.229005170497257	undirected	NA	NA
795	9478	0.115935988658277	undirected	NA	NA
795	9480	0.306467852816629	undirected	NA	NA
795	9710	0.23133668435606	undirected	NA	NA
795	9744	0.288544838150466	undirected	NA	NA
795	9838	0.208442385302812	undirected	NA	NA
795	9951	0.208691936101834	undirected	NA	NA
795	10213	0.22870377594395	undirected	NA	NA
795	11034	0.245598181776579	undirected	NA	NA
795	11297	0.190747839886242	undirected	NA	NA
795	11349	0.245488302386593	undirected	NA	NA
795	11356	0.260304493426055	undirected	NA	NA
795	11521	0.274947142199002	undirected	NA	NA
795	11622	0.283105962760282	undirected	NA	NA
795	11812	0.235963029780998	undirected	NA	NA
795	11984	0.228892985057069	undirected	NA	NA
795	12272	0.186501564352077	undirected	NA	NA
795	12702	0.258586854839641	undirected	NA	NA
795	12897	0.212065210426406	undirected	NA	NA
795	13362	0.232789903576008	undirected	NA	NA
795	13419	0.262950583854395	undirected	NA	NA
795	13421	0.256761910719315	undirected	NA	NA
795	13631	0.261029433322854	undirected	NA	NA
795	13933	0.227202863233321	undirected	NA	NA
795	13984	0.250500682332477	undirected	NA	NA
795	14397	0.228204768260191	undirected	NA	NA
795	14944	0.225760186320459	undirected	NA	NA
795	15004	0.225077761492864	undirected	NA	NA
795	15050	0.164153532299997	undirected	NA	NA
795	15472	0.237144657487408	undirected	NA	NA
795	15686	0.195740015834712	undirected	NA	NA
795	15706	0.270514219203516	undirected	NA	NA
1134	1229	0.357245764442211	undirected	NA	NA
1134	1289	0.281047366218819	undirected	NA	NA
1134	1612	0.242419913852632	undirected	NA	NA
1134	1655	0.267720325816281	undirected	NA	NA
1134	2393	0.21665062038956	undirected	NA	NA
1134	2673	0.32629122519567	undirected	NA	NA
1134	2703	0.283204129880203	undirected	NA	NA
1134	3005	0.359165442917718	undirected	NA	NA
1134	3306	0.268610446764448	undirected	NA	NA
1134	3396	0.34978581711505	undirected	NA	NA
1134	3531	0.242435878839825	undirected	NA	NA
1134	3712	0.296565468719441	undirected	NA	NA
1134	3838	0.254915078253705	undirected	NA	NA
1134	4157	0.274137201348407	undirected	NA	NA
1134	4335	0.197092269217957	undirected	NA	NA
1134	4808	0.189737024094515	undirected	NA	NA
1134	5279	0.275925339067757	undirected	NA	NA
1134	5492	0.153376747483596	undirected	NA	NA
1134	5516	0.298438396015396	undirected	NA	NA
1134	5656	0.293311132923172	undirected	NA	NA
1134	5784	0.274470625452616	undirected	NA	NA
1134	5810	0.270230853736466	undirected	NA	NA
1134	6005	0.244075762077928	undirected	NA	NA
1134	6074	0.176133339238535	undirected	NA	NA
1134	6164	0.27924257394201	undirected	NA	NA
1134	6850	0.283528172246078	undirected	NA	NA
1134	7046	0.177961902264007	undirected	NA	NA
1134	7195	0.269676222849765	undirected	NA	NA
1134	7405	0.263480392520447	undirected	NA	NA
1134	7638	0.282107101160536	undirected	NA	NA
1134	8050	0.286390746556813	undirected	NA	NA
1134	8296	0.196355148647508	undirected	NA	NA
1134	8334	0.221424346415904	undirected	NA	NA
1134	8509	0.288206846784094	undirected	NA	NA
1134	8573	0.282953050237338	undirected	NA	NA
1134	8954	0.268739269222815	undirected	NA	NA
1134	9073	0.113997169404545	undirected	NA	NA
1134	9438	0.275157592842292	undirected	NA	NA
1134	9478	0.259507775637496	undirected	NA	NA
1134	9480	0.256546422569636	undirected	NA	NA
1134	9710	0.261521842229547	undirected	NA	NA
1134	9744	0.277903912551718	undirected	NA	NA
1134	9838	0.21951776051661	undirected	NA	NA
1134	9951	0.168186289097899	undirected	NA	NA
1134	10213	0.261447952425002	undirected	NA	NA
1134	11034	0.295364346561442	undirected	NA	NA
1134	11297	0.172789561862603	undirected	NA	NA
1134	11349	0.27156662018935	undirected	NA	NA
1134	11356	0.254938543482473	undirected	NA	NA
1134	11521	0.239130277209921	undirected	NA	NA
1134	11622	0.233806680976964	undirected	NA	NA
1134	11812	0.268358931821479	undirected	NA	NA
1134	11984	0.27558109638984	undirected	NA	NA
1134	12272	0.314632800331463	undirected	NA	NA
1134	12702	0.337660173692827	undirected	NA	NA
1134	12897	0.271717144298109	undirected	NA	NA
1134	13362	0.258572114032943	undirected	NA	NA
1134	13419	0.28792357566444	undirected	NA	NA
1134	13421	0.203767949860409	undirected	NA	NA
1134	13631	0.277701578192153	undirected	NA	NA
1134	13933	0.243091578348068	undirected	NA	NA
1134	13984	0.284714802478847	undirected	NA	NA
1134	14397	0.276273979932151	undirected	NA	NA
1134	14944	0.256386591630244	undirected	NA	NA
1134	15004	0.271324497025214	undirected	NA	NA
1134	15050	0.214936316281609	undirected	NA	NA
1134	15472	0.255425774244058	undirected	NA	NA
