nodeName	altName	nodeAttr[nodesPresent, ]
15019	NA	black
15021	NA	black
15114	NA	black
15148	NA	black
15151	NA	black
15203	NA	black
15213	NA	black
15257	NA	black
15345	NA	black
15377	NA	black
15388	NA	black
15458	NA	black
15460	NA	black
15508	NA	black
15538	NA	black
15545	NA	black
15599	NA	black
15612	NA	black
15613	NA	black
15621	NA	black
15624	NA	black
15636	NA	black
15647	NA	black
15689	NA	black
15708	NA	black
