nodeName	altName	nodeAttr[nodesPresent, ]
403	NA	lavenderblush2
728	NA	lavenderblush2
909	NA	lavenderblush2
1457	NA	lavenderblush2
1557	NA	lavenderblush2
2008	NA	lavenderblush2
2029	NA	lavenderblush2
2222	NA	lavenderblush2
2450	NA	lavenderblush2
2770	NA	lavenderblush2
2796	NA	lavenderblush2
3131	NA	lavenderblush2
3591	NA	lavenderblush2
3899	NA	lavenderblush2
4501	NA	lavenderblush2
4781	NA	lavenderblush2
5758	NA	lavenderblush2
5834	NA	lavenderblush2
5915	NA	lavenderblush2
6119	NA	lavenderblush2
6387	NA	lavenderblush2
7274	NA	lavenderblush2
7311	NA	lavenderblush2
7503	NA	lavenderblush2
7901	NA	lavenderblush2
7978	NA	lavenderblush2
8359	NA	lavenderblush2
8467	NA	lavenderblush2
8577	NA	lavenderblush2
8624	NA	lavenderblush2
8909	NA	lavenderblush2
8972	NA	lavenderblush2
9134	NA	lavenderblush2
9338	NA	lavenderblush2
9416	NA	lavenderblush2
9836	NA	lavenderblush2
9870	NA	lavenderblush2
10359	NA	lavenderblush2
11183	NA	lavenderblush2
11206	NA	lavenderblush2
11273	NA	lavenderblush2
12444	NA	lavenderblush2
12567	NA	lavenderblush2
12724	NA	lavenderblush2
12802	NA	lavenderblush2
12803	NA	lavenderblush2
12974	NA	lavenderblush2
13104	NA	lavenderblush2
13211	NA	lavenderblush2
13357	NA	lavenderblush2
14035	NA	lavenderblush2
14180	NA	lavenderblush2
14213	NA	lavenderblush2
14277	NA	lavenderblush2
14284	NA	lavenderblush2
14752	NA	lavenderblush2
15022	NA	lavenderblush2
