nodeName	altName	nodeAttr[nodesPresent, ]
126	NA	orangered4
201	NA	orangered4
342	NA	orangered4
515	NA	orangered4
565	NA	orangered4
1342	NA	orangered4
1357	NA	orangered4
1401	NA	orangered4
1424	NA	orangered4
1441	NA	orangered4
1599	NA	orangered4
1890	NA	orangered4
2281	NA	orangered4
2309	NA	orangered4
2322	NA	orangered4
2412	NA	orangered4
2424	NA	orangered4
2565	NA	orangered4
2584	NA	orangered4
2637	NA	orangered4
2693	NA	orangered4
2772	NA	orangered4
2927	NA	orangered4
3298	NA	orangered4
3342	NA	orangered4
3461	NA	orangered4
3465	NA	orangered4
3623	NA	orangered4
3703	NA	orangered4
3718	NA	orangered4
3777	NA	orangered4
3778	NA	orangered4
3785	NA	orangered4
3788	NA	orangered4
3900	NA	orangered4
3915	NA	orangered4
3942	NA	orangered4
3984	NA	orangered4
4179	NA	orangered4
4361	NA	orangered4
4370	NA	orangered4
4430	NA	orangered4
4685	NA	orangered4
4809	NA	orangered4
4897	NA	orangered4
5075	NA	orangered4
5569	NA	orangered4
6044	NA	orangered4
6078	NA	orangered4
6267	NA	orangered4
6298	NA	orangered4
6619	NA	orangered4
6629	NA	orangered4
6635	NA	orangered4
6644	NA	orangered4
6665	NA	orangered4
6732	NA	orangered4
6881	NA	orangered4
7006	NA	orangered4
7148	NA	orangered4
7438	NA	orangered4
7622	NA	orangered4
7804	NA	orangered4
7987	NA	orangered4
8169	NA	orangered4
8242	NA	orangered4
8256	NA	orangered4
8331	NA	orangered4
8372	NA	orangered4
8459	NA	orangered4
8693	NA	orangered4
8875	NA	orangered4
8884	NA	orangered4
9074	NA	orangered4
9137	NA	orangered4
9931	NA	orangered4
10081	NA	orangered4
10105	NA	orangered4
10106	NA	orangered4
10348	NA	orangered4
11151	NA	orangered4
11179	NA	orangered4
11406	NA	orangered4
11573	NA	orangered4
11947	NA	orangered4
11977	NA	orangered4
12369	NA	orangered4
12654	NA	orangered4
12655	NA	orangered4
12693	NA	orangered4
12858	NA	orangered4
12901	NA	orangered4
13877	NA	orangered4
14060	NA	orangered4
14237	NA	orangered4
14274	NA	orangered4
14526	NA	orangered4
14532	NA	orangered4
14892	NA	orangered4
15340	NA	orangered4
15650	NA	orangered4
15728	NA	orangered4
