nodeName	altName	nodeAttr[nodesPresent, ]
673	NA	coral3
792	NA	coral3
855	NA	coral3
902	NA	coral3
1491	NA	coral3
1588	NA	coral3
1601	NA	coral3
1759	NA	coral3
2212	NA	coral3
2249	NA	coral3
2273	NA	coral3
2411	NA	coral3
2885	NA	coral3
2953	NA	coral3
2961	NA	coral3
3038	NA	coral3
3176	NA	coral3
3422	NA	coral3
3905	NA	coral3
3945	NA	coral3
4225	NA	coral3
4676	NA	coral3
4834	NA	coral3
4993	NA	coral3
5119	NA	coral3
5618	NA	coral3
5621	NA	coral3
5969	NA	coral3
6080	NA	coral3
6153	NA	coral3
6230	NA	coral3
6302	NA	coral3
6604	NA	coral3
7969	NA	coral3
8170	NA	coral3
8419	NA	coral3
8685	NA	coral3
9554	NA	coral3
9721	NA	coral3
9941	NA	coral3
10363	NA	coral3
10379	NA	coral3
10486	NA	coral3
10709	NA	coral3
11065	NA	coral3
11644	NA	coral3
12779	NA	coral3
13347	NA	coral3
13365	NA	coral3
13450	NA	coral3
13949	NA	coral3
14417	NA	coral3
14492	NA	coral3
14638	NA	coral3
15186	NA	coral3
15363	NA	coral3
