fromNode	toNode	weight	direction	fromAltName	toAltName
97	264	0.239749333272856	undirected	NA	NA
97	265	0.241004216113127	undirected	NA	NA
97	311	0.235203716072392	undirected	NA	NA
97	881	0.271165323867408	undirected	NA	NA
97	2094	0.237607908635592	undirected	NA	NA
97	2806	0.157929910969931	undirected	NA	NA
97	3133	0.299431756551953	undirected	NA	NA
97	3583	0.189615865773263	undirected	NA	NA
97	3928	0.144549695006412	undirected	NA	NA
97	4563	0.257340105956776	undirected	NA	NA
97	4881	0.290964628424899	undirected	NA	NA
97	5330	0.18265714927438	undirected	NA	NA
97	5522	0.122603072862861	undirected	NA	NA
97	5561	0.150182231026693	undirected	NA	NA
97	6867	0.30660837864753	undirected	NA	NA
97	7773	0.245322351718956	undirected	NA	NA
97	8219	0.255728949757876	undirected	NA	NA
97	9197	0.30681833189214	undirected	NA	NA
97	9399	0.275612615142594	undirected	NA	NA
97	10152	0.160975149063854	undirected	NA	NA
97	10595	0.272906755355771	undirected	NA	NA
97	10963	0.19999230655008	undirected	NA	NA
97	11129	0.263121456518633	undirected	NA	NA
97	11618	0.175406627234686	undirected	NA	NA
97	12288	0.154008869745122	undirected	NA	NA
97	12395	0.25223012351628	undirected	NA	NA
97	12518	0.204916133567194	undirected	NA	NA
97	12769	0.108675013507726	undirected	NA	NA
97	13279	0.258912561537269	undirected	NA	NA
97	14450	0.230361380602857	undirected	NA	NA
97	14470	0.275742536761389	undirected	NA	NA
97	15221	0.336980496160936	undirected	NA	NA
264	265	0.271584856856686	undirected	NA	NA
264	311	0.299260290135041	undirected	NA	NA
264	881	0.30347569264919	undirected	NA	NA
264	2094	0.317109887775037	undirected	NA	NA
264	2806	0.164757624051975	undirected	NA	NA
264	3133	0.310268097165956	undirected	NA	NA
264	3583	0.301337980743991	undirected	NA	NA
264	3928	0.314415449896531	undirected	NA	NA
264	4563	0.308867913102773	undirected	NA	NA
264	4881	0.267367700306114	undirected	NA	NA
264	5330	0.183917375028075	undirected	NA	NA
264	5522	0.109735979751519	undirected	NA	NA
264	5561	0.256244344946232	undirected	NA	NA
264	6867	0.284598033384405	undirected	NA	NA
264	7773	0.251245077861706	undirected	NA	NA
264	8219	0.27524713068224	undirected	NA	NA
264	9197	0.319470553647231	undirected	NA	NA
264	9399	0.306834365777023	undirected	NA	NA
264	10152	0.275110359385255	undirected	NA	NA
264	10595	0.327412126641209	undirected	NA	NA
264	10963	0.290733095940821	undirected	NA	NA
264	11129	0.32772949226507	undirected	NA	NA
264	11618	0.292908796130364	undirected	NA	NA
264	12288	0.212688710862932	undirected	NA	NA
264	12395	0.3432850721792	undirected	NA	NA
264	12518	0.331369832180671	undirected	NA	NA
264	12769	0.251110666260335	undirected	NA	NA
264	13279	0.338897925165744	undirected	NA	NA
264	14450	0.306711008796641	undirected	NA	NA
264	14470	0.292704736512507	undirected	NA	NA
264	15221	0.270491435463014	undirected	NA	NA
265	311	0.328409621221551	undirected	NA	NA
265	881	0.286680621778064	undirected	NA	NA
265	2094	0.34632163236748	undirected	NA	NA
265	2806	0.202356501618887	undirected	NA	NA
265	3133	0.294441030931496	undirected	NA	NA
265	3583	0.246919367538806	undirected	NA	NA
265	3928	0.348207216976004	undirected	NA	NA
265	4563	0.316484712262384	undirected	NA	NA
265	4881	0.301369726958219	undirected	NA	NA
265	5330	0.216648653194761	undirected	NA	NA
265	5522	0.167839639165582	undirected	NA	NA
265	5561	0.297525267397774	undirected	NA	NA
265	6867	0.222600950388977	undirected	NA	NA
265	7773	0.251460950999015	undirected	NA	NA
265	8219	0.243060489219824	undirected	NA	NA
265	9197	0.327763606421541	undirected	NA	NA
265	9399	0.231906363565482	undirected	NA	NA
265	10152	0.344914539239779	undirected	NA	NA
265	10595	0.280527999451522	undirected	NA	NA
265	10963	0.287623389160141	undirected	NA	NA
265	11129	0.300937256796729	undirected	NA	NA
265	11618	0.198769806879858	undirected	NA	NA
265	12288	0.304084581850973	undirected	NA	NA
265	12395	0.294987948193817	undirected	NA	NA
265	12518	0.307338453456127	undirected	NA	NA
265	12769	0.306181541211798	undirected	NA	NA
265	13279	0.299416142829168	undirected	NA	NA
265	14450	0.221921821442871	undirected	NA	NA
265	14470	0.305773999862778	undirected	NA	NA
265	15221	0.258820737887196	undirected	NA	NA
311	881	0.283355639468961	undirected	NA	NA
311	2094	0.296302403472463	undirected	NA	NA
311	2806	0.185440090198854	undirected	NA	NA
311	3133	0.254536239225324	undirected	NA	NA
311	3583	0.245396061678477	undirected	NA	NA
