fromNode	toNode	weight	direction	fromAltName	toAltName
Rv0082	Rv0123	0.000186174875184866	undirected	NA	NA
Rv0082	Rv0522	3.62320132496878e-06	undirected	NA	NA
Rv0082	Rv0848	0.00142215693759403	undirected	NA	NA
Rv0082	Rv0849	0.0705413070208983	undirected	NA	NA
Rv0082	Rv1040c	0.000256610967916376	undirected	NA	NA
Rv0082	Rv1273c	0.000112821114358543	undirected	NA	NA
Rv0082	Rv1710	6.02318465854245e-05	undirected	NA	NA
Rv0082	Rv2028c	0.0559525550049473	undirected	NA	NA
Rv0082	Rv2123	2.24810153531012e-05	undirected	NA	NA
Rv0082	Rv2313c	6.27540548137715e-05	undirected	NA	NA
Rv0082	Rv2353c	8.93017365005489e-06	undirected	NA	NA
Rv0082	Rv2701c	3.11820323184883e-05	undirected	NA	NA
Rv0082	Rv3079c	3.86762130737386e-05	undirected	NA	NA
Rv0082	Rv3386	4.17058159673206e-05	undirected	NA	NA
Rv0082	Rv3565	0.00166908601476458	undirected	NA	NA
Rv0082	Rv3617	0.00206662766724182	undirected	NA	NA
Rv0082	Rv3685c	2.00405539536905e-05	undirected	NA	NA
Rv0123	Rv0522	0.00189143430959944	undirected	NA	NA
Rv0123	Rv0848	0.0973715137131413	undirected	NA	NA
Rv0123	Rv0849	0.00679435072790231	undirected	NA	NA
Rv0123	Rv1040c	0.000549500168843268	undirected	NA	NA
Rv0123	Rv1273c	0.0831384183133242	undirected	NA	NA
Rv0123	Rv1710	0.0635842271268949	undirected	NA	NA
Rv0123	Rv2028c	3.43838085513297e-06	undirected	NA	NA
Rv0123	Rv2123	0.00793577959235733	undirected	NA	NA
Rv0123	Rv2313c	0.0961967310832939	undirected	NA	NA
Rv0123	Rv2353c	0.0179791924689313	undirected	NA	NA
Rv0123	Rv2701c	0.0155573300500612	undirected	NA	NA
Rv0123	Rv3079c	0.0866060169846274	undirected	NA	NA
Rv0123	Rv3386	0.00130056275986455	undirected	NA	NA
Rv0123	Rv3565	0.0356955850568337	undirected	NA	NA
Rv0123	Rv3617	0.000120207963719401	undirected	NA	NA
Rv0123	Rv3685c	0.00930239458732469	undirected	NA	NA
