nodeName	altName	nodeAttr[nodesPresent, ]
103	NA	darkolivegreen2
130	NA	darkolivegreen2
208	NA	darkolivegreen2
364	NA	darkolivegreen2
654	NA	darkolivegreen2
720	NA	darkolivegreen2
1109	NA	darkolivegreen2
1184	NA	darkolivegreen2
1201	NA	darkolivegreen2
1271	NA	darkolivegreen2
1499	NA	darkolivegreen2
1681	NA	darkolivegreen2
1684	NA	darkolivegreen2
2049	NA	darkolivegreen2
2209	NA	darkolivegreen2
2218	NA	darkolivegreen2
2308	NA	darkolivegreen2
2775	NA	darkolivegreen2
2826	NA	darkolivegreen2
3873	NA	darkolivegreen2
4062	NA	darkolivegreen2
4135	NA	darkolivegreen2
4214	NA	darkolivegreen2
4376	NA	darkolivegreen2
4702	NA	darkolivegreen2
4715	NA	darkolivegreen2
4770	NA	darkolivegreen2
5436	NA	darkolivegreen2
5496	NA	darkolivegreen2
5583	NA	darkolivegreen2
6369	NA	darkolivegreen2
6978	NA	darkolivegreen2
7378	NA	darkolivegreen2
7495	NA	darkolivegreen2
7957	NA	darkolivegreen2
7970	NA	darkolivegreen2
8426	NA	darkolivegreen2
9856	NA	darkolivegreen2
10198	NA	darkolivegreen2
10459	NA	darkolivegreen2
10944	NA	darkolivegreen2
12847	NA	darkolivegreen2
13114	NA	darkolivegreen2
13629	NA	darkolivegreen2
13671	NA	darkolivegreen2
13689	NA	darkolivegreen2
14260	NA	darkolivegreen2
14560	NA	darkolivegreen2
14691	NA	darkolivegreen2
14798	NA	darkolivegreen2
