nodeName	altName	nodeAttr[nodesPresent, ]
435	NA	darkseagreen4
810	NA	darkseagreen4
1021	NA	darkseagreen4
1263	NA	darkseagreen4
1411	NA	darkseagreen4
1468	NA	darkseagreen4
1527	NA	darkseagreen4
2031	NA	darkseagreen4
2543	NA	darkseagreen4
3039	NA	darkseagreen4
3671	NA	darkseagreen4
3920	NA	darkseagreen4
4111	NA	darkseagreen4
4561	NA	darkseagreen4
4682	NA	darkseagreen4
4713	NA	darkseagreen4
4957	NA	darkseagreen4
5514	NA	darkseagreen4
5540	NA	darkseagreen4
5809	NA	darkseagreen4
5998	NA	darkseagreen4
6278	NA	darkseagreen4
6294	NA	darkseagreen4
6329	NA	darkseagreen4
6774	NA	darkseagreen4
6960	NA	darkseagreen4
7286	NA	darkseagreen4
7382	NA	darkseagreen4
7536	NA	darkseagreen4
7537	NA	darkseagreen4
7599	NA	darkseagreen4
7654	NA	darkseagreen4
7887	NA	darkseagreen4
8108	NA	darkseagreen4
8249	NA	darkseagreen4
8271	NA	darkseagreen4
8631	NA	darkseagreen4
8896	NA	darkseagreen4
8905	NA	darkseagreen4
9070	NA	darkseagreen4
9414	NA	darkseagreen4
9736	NA	darkseagreen4
9837	NA	darkseagreen4
9883	NA	darkseagreen4
9978	NA	darkseagreen4
10052	NA	darkseagreen4
10203	NA	darkseagreen4
10205	NA	darkseagreen4
10489	NA	darkseagreen4
10558	NA	darkseagreen4
10933	NA	darkseagreen4
11624	NA	darkseagreen4
11831	NA	darkseagreen4
12000	NA	darkseagreen4
12220	NA	darkseagreen4
12257	NA	darkseagreen4
12285	NA	darkseagreen4
12734	NA	darkseagreen4
12869	NA	darkseagreen4
13003	NA	darkseagreen4
13215	NA	darkseagreen4
13561	NA	darkseagreen4
13807	NA	darkseagreen4
14142	NA	darkseagreen4
14263	NA	darkseagreen4
14299	NA	darkseagreen4
14393	NA	darkseagreen4
14406	NA	darkseagreen4
14595	NA	darkseagreen4
14854	NA	darkseagreen4
14913	NA	darkseagreen4
14967	NA	darkseagreen4
15071	NA	darkseagreen4
