nodeName	altName	nodeAttr[nodesPresent, ]
95	NA	lightpink3
1177	NA	lightpink3
1377	NA	lightpink3
1726	NA	lightpink3
1997	NA	lightpink3
2112	NA	lightpink3
2171	NA	lightpink3
2202	NA	lightpink3
2219	NA	lightpink3
2340	NA	lightpink3
2521	NA	lightpink3
3101	NA	lightpink3
3469	NA	lightpink3
3892	NA	lightpink3
4069	NA	lightpink3
4095	NA	lightpink3
4602	NA	lightpink3
5384	NA	lightpink3
5588	NA	lightpink3
5906	NA	lightpink3
6163	NA	lightpink3
6263	NA	lightpink3
6594	NA	lightpink3
6673	NA	lightpink3
6779	NA	lightpink3
6783	NA	lightpink3
6784	NA	lightpink3
7049	NA	lightpink3
8116	NA	lightpink3
8553	NA	lightpink3
8600	NA	lightpink3
8790	NA	lightpink3
8854	NA	lightpink3
9104	NA	lightpink3
9386	NA	lightpink3
9954	NA	lightpink3
10193	NA	lightpink3
10516	NA	lightpink3
10638	NA	lightpink3
11087	NA	lightpink3
11139	NA	lightpink3
11271	NA	lightpink3
11802	NA	lightpink3
11886	NA	lightpink3
11898	NA	lightpink3
12184	NA	lightpink3
13244	NA	lightpink3
13255	NA	lightpink3
13542	NA	lightpink3
13583	NA	lightpink3
13608	NA	lightpink3
14061	NA	lightpink3
14153	NA	lightpink3
14635	NA	lightpink3
14662	NA	lightpink3
14757	NA	lightpink3
14863	NA	lightpink3
15623	NA	lightpink3
