nodeName	altName	nodeAttr[nodesPresent, ]
592	NA	brown1
860	NA	brown1
1059	NA	brown1
1587	NA	brown1
1633	NA	brown1
3377	NA	brown1
3998	NA	brown1
4018	NA	brown1
4332	NA	brown1
4446	NA	brown1
4456	NA	brown1
5554	NA	brown1
5884	NA	brown1
6194	NA	brown1
7542	NA	brown1
8061	NA	brown1
8452	NA	brown1
8597	NA	brown1
9065	NA	brown1
9089	NA	brown1
9136	NA	brown1
9906	NA	brown1
10494	NA	brown1
10791	NA	brown1
11640	NA	brown1
11861	NA	brown1
11893	NA	brown1
11982	NA	brown1
12621	NA	brown1
12907	NA	brown1
14490	NA	brown1
15084	NA	brown1
15710	NA	brown1
