nodeName	altName	nodeAttr[nodesPresent, ]
44	NA	orangered3
270	NA	orangered3
635	NA	orangered3
1205	NA	orangered3
1372	NA	orangered3
1901	NA	orangered3
2272	NA	orangered3
2951	NA	orangered3
3033	NA	orangered3
3339	NA	orangered3
3592	NA	orangered3
3661	NA	orangered3
3684	NA	orangered3
3780	NA	orangered3
4162	NA	orangered3
4593	NA	orangered3
4655	NA	orangered3
4690	NA	orangered3
5139	NA	orangered3
5249	NA	orangered3
5693	NA	orangered3
5801	NA	orangered3
6306	NA	orangered3
6685	NA	orangered3
6914	NA	orangered3
8051	NA	orangered3
8075	NA	orangered3
8125	NA	orangered3
8614	NA	orangered3
8666	NA	orangered3
8744	NA	orangered3
8766	NA	orangered3
8922	NA	orangered3
9041	NA	orangered3
9122	NA	orangered3
9323	NA	orangered3
9533	NA	orangered3
9582	NA	orangered3
9594	NA	orangered3
10074	NA	orangered3
10281	NA	orangered3
10328	NA	orangered3
10588	NA	orangered3
10906	NA	orangered3
11144	NA	orangered3
11399	NA	orangered3
11424	NA	orangered3
11556	NA	orangered3
11637	NA	orangered3
12041	NA	orangered3
12203	NA	orangered3
12340	NA	orangered3
12402	NA	orangered3
12409	NA	orangered3
12557	NA	orangered3
12681	NA	orangered3
12848	NA	orangered3
13711	NA	orangered3
13808	NA	orangered3
13812	NA	orangered3
13955	NA	orangered3
13997	NA	orangered3
14302	NA	orangered3
14555	NA	orangered3
14976	NA	orangered3
15007	NA	orangered3
15039	NA	orangered3
15561	NA	orangered3
