nodeName	altName	nodeAttr[nodesPresent, ]
349	NA	lavenderblush1
446	NA	lavenderblush1
1241	NA	lavenderblush1
1663	NA	lavenderblush1
2773	NA	lavenderblush1
2793	NA	lavenderblush1
3035	NA	lavenderblush1
4113	NA	lavenderblush1
4680	NA	lavenderblush1
4786	NA	lavenderblush1
5750	NA	lavenderblush1
5944	NA	lavenderblush1
6187	NA	lavenderblush1
6313	NA	lavenderblush1
6664	NA	lavenderblush1
6699	NA	lavenderblush1
6704	NA	lavenderblush1
7060	NA	lavenderblush1
7616	NA	lavenderblush1
8038	NA	lavenderblush1
8083	NA	lavenderblush1
8173	NA	lavenderblush1
8753	NA	lavenderblush1
8787	NA	lavenderblush1
8860	NA	lavenderblush1
9514	NA	lavenderblush1
9755	NA	lavenderblush1
10407	NA	lavenderblush1
10556	NA	lavenderblush1
11028	NA	lavenderblush1
11033	NA	lavenderblush1
11155	NA	lavenderblush1
11256	NA	lavenderblush1
11925	NA	lavenderblush1
12013	NA	lavenderblush1
12052	NA	lavenderblush1
12054	NA	lavenderblush1
12312	NA	lavenderblush1
12396	NA	lavenderblush1
12451	NA	lavenderblush1
12656	NA	lavenderblush1
12898	NA	lavenderblush1
13607	NA	lavenderblush1
14859	NA	lavenderblush1
15683	NA	lavenderblush1
