nodeName	altName	nodeAttr[nodesPresent, ]
Rv0084	NA	turquoise
Rv0087	NA	turquoise
Rv0088	NA	turquoise
Rv0098	NA	turquoise
Rv0100	NA	turquoise
Rv0102	NA	turquoise
Rv0104	NA	turquoise
Rv0106	NA	turquoise
Rv0107c	NA	turquoise
Rv0108c	NA	turquoise
Rv0109	NA	turquoise
Rv0111	NA	turquoise
Rv0117	NA	turquoise
Rv0121c	NA	turquoise
Rv0122	NA	turquoise
Rv0123	NA	turquoise
Rv0124	NA	turquoise
Rv0125	NA	turquoise
Rv0126	NA	turquoise
Rv0127	NA	turquoise
Rv0128	NA	turquoise
Rv0129c	NA	turquoise
Rv0130	NA	turquoise
Rv0131c	NA	turquoise
Rv0132c	NA	turquoise
Rv0133	NA	turquoise
Rv0134	NA	turquoise
Rv0135c	NA	turquoise
Rv0136	NA	turquoise
Rv0137c	NA	turquoise
Rv0138	NA	turquoise
Rv0140	NA	turquoise
Rv0141c	NA	turquoise
Rv0142	NA	turquoise
Rv0143c	NA	turquoise
Rv0145	NA	turquoise
Rv0146	NA	turquoise
Rv0147	NA	turquoise
Rv0148	NA	turquoise
Rv0149	NA	turquoise
Rv0150c	NA	turquoise
Rv0151c	NA	turquoise
Rv0152c	NA	turquoise
Rv0153c	NA	turquoise
Rv0154c	NA	turquoise
Rv0155	NA	turquoise
Rv0156	NA	turquoise
Rv0157	NA	turquoise
Rv0158	NA	turquoise
Rv0159c	NA	turquoise
Rv0161	NA	turquoise
Rv0162c	NA	turquoise
Rv0163	NA	turquoise
Rv0165c	NA	turquoise
Rv0167	NA	turquoise
Rv0168	NA	turquoise
Rv0169	NA	turquoise
Rv0170	NA	turquoise
Rv0171	NA	turquoise
Rv0172	NA	turquoise
Rv0173	NA	turquoise
Rv0174	NA	turquoise
Rv0175	NA	turquoise
Rv0176	NA	turquoise
Rv0177	NA	turquoise
Rv0178	NA	turquoise
Rv0179c	NA	turquoise
Rv0180c	NA	turquoise
Rv0182c	NA	turquoise
Rv0185	NA	turquoise
Rv0187	NA	turquoise
Rv0188	NA	turquoise
Rv0189c	NA	turquoise
Rv0190	NA	turquoise
Rv0191	NA	turquoise
Rv0193c	NA	turquoise
Rv0194	NA	turquoise
Rv0196	NA	turquoise
Rv0198c	NA	turquoise
Rv0200	NA	turquoise
Rv0202c	NA	turquoise
Rv0204c	NA	turquoise
Rv0215c	NA	turquoise
Rv0217c	NA	turquoise
Rv0218	NA	turquoise
Rv0219	NA	turquoise
Rv0220	NA	turquoise
Rv0221	NA	turquoise
Rv0222	NA	turquoise
Rv0223c	NA	turquoise
Rv0224c	NA	turquoise
Rv0225	NA	turquoise
Rv0226c	NA	turquoise
Rv0227c	NA	turquoise
Rv0228	NA	turquoise
Rv0239	NA	turquoise
Rv0240	NA	turquoise
Rv0241c	NA	turquoise
Rv0242c	NA	turquoise
Rv0243	NA	turquoise
Rv0244c	NA	turquoise
Rv0245	NA	turquoise
Rv0248c	NA	turquoise
Rv0250c	NA	turquoise
Rv0257c	NA	turquoise
Rv0263c	NA	turquoise
Rv0266c	NA	turquoise
Rv0267	NA	turquoise
Rv0268c	NA	turquoise
Rv0269c	NA	turquoise
Rv0270	NA	turquoise
Rv0272c	NA	turquoise
Rv0273c	NA	turquoise
Rv0274	NA	turquoise
Rv0275c	NA	turquoise
Rv0276	NA	turquoise
Rv0285	NA	turquoise
Rv0289	NA	turquoise
Rv0290	NA	turquoise
Rv0291	NA	turquoise
Rv0292	NA	turquoise
Rv0293c	NA	turquoise
Rv0294	NA	turquoise
Rv0295c	NA	turquoise
Rv0296c	NA	turquoise
Rv0298	NA	turquoise
Rv0299	NA	turquoise
Rv0300	NA	turquoise
Rv0304c	NA	turquoise
Rv0309	NA	turquoise
Rv0312	NA	turquoise
Rv0313	NA	turquoise
Rv0314c	NA	turquoise
Rv0315	NA	turquoise
Rv0316	NA	turquoise
Rv0317c	NA	turquoise
Rv0318c	NA	turquoise
Rv0320	NA	turquoise
Rv0321	NA	turquoise
Rv0322	NA	turquoise
Rv0323c	NA	turquoise
Rv0324	NA	turquoise
Rv0326	NA	turquoise
Rv0337c	NA	turquoise
Rv0338c	NA	turquoise
Rv0339c	NA	turquoise
Rv0340	NA	turquoise
Rv0341	NA	turquoise
Rv0342	NA	turquoise
Rv0343	NA	turquoise
Rv0344c	NA	turquoise
Rv0346c	NA	turquoise
Rv0347	NA	turquoise
Rv0348	NA	turquoise
Rv0355c	NA	turquoise
Rv0358	NA	turquoise
Rv0363c	NA	turquoise
Rv0364	NA	turquoise
Rv0365c	NA	turquoise
Rv0366c	NA	turquoise
Rv0368c	NA	turquoise
Rv0369c	NA	turquoise
Rv0371c	NA	turquoise
Rv0372c	NA	turquoise
Rv0382c	NA	turquoise
Rv0386	NA	turquoise
Rv0388c	NA	turquoise
Rv0390	NA	turquoise
Rv0393	NA	turquoise
Rv0394c	NA	turquoise
Rv0395	NA	turquoise
Rv0396	NA	turquoise
Rv0407	NA	turquoise
Rv0414c	NA	turquoise
Rv0415	NA	turquoise
Rv0416	NA	turquoise
Rv0418	NA	turquoise
Rv0420c	NA	turquoise
Rv0422c	NA	turquoise
Rv0424c	NA	turquoise
Rv0434	NA	turquoise
Rv0436c	NA	turquoise
Rv0438c	NA	turquoise
Rv0441c	NA	turquoise
Rv0442c	NA	turquoise
Rv0443	NA	turquoise
Rv0444c	NA	turquoise
Rv0457c	NA	turquoise
Rv0460	NA	turquoise
Rv0461	NA	turquoise
Rv0462	NA	turquoise
Rv0469	NA	turquoise
Rv0471c	NA	turquoise
Rv0473	NA	turquoise
Rv0476	NA	turquoise
Rv0481c	NA	turquoise
Rv0482	NA	turquoise
Rv0483	NA	turquoise
Rv0484c	NA	turquoise
Rv0485	NA	turquoise
Rv0486	NA	turquoise
Rv0487	NA	turquoise
Rv0488	NA	turquoise
Rv0489	NA	turquoise
Rv0490	NA	turquoise
Rv0491	NA	turquoise
Rv0492c	NA	turquoise
Rv0493c	NA	turquoise
Rv0495c	NA	turquoise
Rv0497	NA	turquoise
Rv0498	NA	turquoise
Rv0499	NA	turquoise
Rv0501	NA	turquoise
Rv0503c	NA	turquoise
Rv0505c	NA	turquoise
Rv0506	NA	turquoise
Rv0507	NA	turquoise
Rv0508	NA	turquoise
Rv0510	NA	turquoise
Rv0511	NA	turquoise
Rv0512	NA	turquoise
Rv0514	NA	turquoise
Rv0515	NA	turquoise
Rv0516c	NA	turquoise
Rv0517	NA	turquoise
Rv0518	NA	turquoise
Rv0519c	NA	turquoise
Rv0520	NA	turquoise
Rv0523c	NA	turquoise
Rv0529	NA	turquoise
Rv0530	NA	turquoise
Rv0531	NA	turquoise
Rv0532	NA	turquoise
Rv0533c	NA	turquoise
Rv0534c	NA	turquoise
Rv0535	NA	turquoise
Rv0536	NA	turquoise
Rv0537c	NA	turquoise
Rv0538	NA	turquoise
Rv0539	NA	turquoise
Rv0540	NA	turquoise
Rv0541c	NA	turquoise
Rv0543c	NA	turquoise
Rv0544c	NA	turquoise
Rv0545c	NA	turquoise
Rv0547c	NA	turquoise
Rv0549c	NA	turquoise
Rv0551c	NA	turquoise
Rv0553	NA	turquoise
Rv0554	NA	turquoise
Rv0555	NA	turquoise
Rv0556	NA	turquoise
Rv0557	NA	turquoise
Rv0558	NA	turquoise
Rv0559c	NA	turquoise
Rv0560c	NA	turquoise
Rv0562	NA	turquoise
Rv0564c	NA	turquoise
Rv0565c	NA	turquoise
Rv0567	NA	turquoise
Rv0569	NA	turquoise
Rv0571c	NA	turquoise
Rv0572c	NA	turquoise
Rv0573c	NA	turquoise
Rv0577	NA	turquoise
Rv0580c	NA	turquoise
Rv0582	NA	turquoise
Rv0583c	NA	turquoise
Rv0584	NA	turquoise
Rv0585c	NA	turquoise
Rv0586	NA	turquoise
Rv0587	NA	turquoise
Rv0588	NA	turquoise
Rv0596c	NA	turquoise
Rv0598c	NA	turquoise
Rv0601c	NA	turquoise
Rv0602c	NA	turquoise
Rv0604	NA	turquoise
Rv0606	NA	turquoise
Rv0608	NA	turquoise
Rv0610c	NA	turquoise
Rv0611c	NA	turquoise
Rv0612	NA	turquoise
Rv0625c	NA	turquoise
Rv0626	NA	turquoise
